,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10
547,0.102777995,0.0023272862,0.0023274515,0.12542087,0.0023269395,0.10224576,0.42775518,0.13422737,0.0023267427,0.0982644
548,0.0076941093,0.11499975,0.007694909,0.8234467,0.0076931426,0.0076937512,0.0076948283,0.007694906,0.0076944157,0.007693452
549,0.005264347,0.13625753,0.0052644764,0.0052649765,0.005265622,0.0052636093,0.555544,0.005264746,0.10383671,0.17277396
550,0.0034504596,0.0034492014,0.0034488307,0.0034496314,0.12756433,0.0034495322,0.450904,0.0034499858,0.39738473,0.0034493143
551,0.10223176,0.0031262278,0.0031272888,0.40665004,0.0031264562,0.0031266306,0.0031261465,0.003126208,0.22974291,0.24261631
552,0.3708031,0.108370155,0.004350018,0.00434934,0.004349087,0.1736273,0.3211029,0.0043495954,0.004349191,0.004349337
553,0.005264993,0.005265268,0.22552025,0.0052656517,0.005266704,0.005264527,0.2602961,0.005264616,0.005264997,0.47732687
554,0.014286756,0.71055377,0.014286822,0.17514671,0.014286494,0.01429007,0.014286478,0.014290135,0.014286499,0.014286233
555,0.12890717,0.0033342997,0.0033344843,0.0033347614,0.0033339213,0.13294435,0.37377197,0.34436914,0.0033347518,0.003335146
556,0.16166568,0.009092615,0.009092828,0.3214663,0.009097061,0.009094661,0.009094462,0.009093626,0.009094224,0.45320857
557,0.005264855,0.24545062,0.0052644615,0.005265007,0.00526619,0.005266293,0.00526554,0.15150489,0.5661866,0.0052655335
558,0.006669683,0.30056623,0.0066685304,0.0066696093,0.006668566,0.0066705225,0.006668371,0.0066676475,0.52581084,0.12694
559,0.012506717,0.26465788,0.012504387,0.43673727,0.012507296,0.21106635,0.0125050815,0.012503735,0.012503959,0.012507321
560,0.0041673537,0.004167011,0.2575739,0.00416874,0.0041679437,0.004168793,0.709083,0.0041672513,0.004168008,0.0041679773
561,0.0083352905,0.29222783,0.0083346125,0.00833402,0.41147396,0.008333901,0.008334951,0.008333871,0.008333997,0.23795758
562,0.17522413,0.009092007,0.0090919,0.009092978,0.009094697,0.00909356,0.42370477,0.33741966,0.009092577,0.009093773
563,0.010001122,0.010000712,0.010000624,0.010002257,0.57630014,0.09386256,0.15438554,0.11544488,0.010000871,0.010001278
564,0.0923779,0.0052658343,0.0052659153,0.0052649826,0.0052643735,0.005263993,0.77583486,0.0052653146,0.0052656876,0.09493116
565,0.0071446933,0.0071440334,0.41657296,0.007144809,0.0071445107,0.007145381,0.0071452316,0.007144374,0.14373004,0.38968393
566,0.006252252,0.23481438,0.006252138,0.0062516727,0.006253297,0.006253078,0.5187505,0.006251824,0.13085102,0.07806987
567,0.008334525,0.008335179,0.008336025,0.008335356,0.37443188,0.008334931,0.14583649,0.1839037,0.24581662,0.008335295
568,0.0055585345,0.0055573257,0.0055580135,0.005557382,0.00555916,0.005556553,0.45128915,0.0055586896,0.5042474,0.0055577755
569,0.16379322,0.31056625,0.20560814,0.0027792456,0.04577422,0.0027798004,0.26036116,0.0027789446,0.002779631,0.002779346
570,0.0045483466,0.0045470707,0.0045468956,0.004547842,0.0045478875,0.004548158,0.8702228,0.004547419,0.09339564,0.004547903
571,0.183146,0.005884359,0.37165034,0.00588488,0.0058834823,0.0058841556,0.0058839973,0.14721133,0.26268676,0.0058846595
572,0.005556401,0.005557056,0.0055572186,0.090855524,0.005556338,0.22167602,0.005557365,0.005556112,0.0055568004,0.6485712
573,0.0050010136,0.005001349,0.0050011524,0.48079,0.005001639,0.005001426,0.479199,0.005002066,0.00500152,0.005000824
574,0.011112371,0.011111474,0.011111979,0.011112202,0.011112573,0.011120414,0.8999766,0.011113791,0.011115324,0.011113327
575,0.004546697,0.0045478526,0.095765814,0.0045471736,0.0045477375,0.118281245,0.23131275,0.15169613,0.3802083,0.0045463303
576,0.14904006,0.0050015487,0.0050004404,0.24047036,0.4195569,0.16092283,0.005001874,0.0050031645,0.005001151,0.005001706
577,0.18987472,0.005557136,0.0055597993,0.30354813,0.005557279,0.005558906,0.005558072,0.10136178,0.005557671,0.37186643
578,0.006254282,0.41731957,0.0062560164,0.0062558367,0.0062525393,0.006252256,0.15502936,0.00625312,0.38387397,0.006253076
579,0.2829765,0.0055568367,0.36257625,0.0055576777,0.005557445,0.005558223,0.31554508,0.0055564577,0.0055576945,0.005557789
580,0.007695596,0.00769917,0.00769967,0.0076988153,0.0076972423,0.15597513,0.32052153,0.4696189,0.007696214,0.007697697
581,0.21895866,0.37782055,0.005557596,0.005557459,0.0055568432,0.0055566183,0.36431992,0.005557611,0.0055575315,0.00555717
582,0.005263882,0.00526473,0.16513349,0.14144899,0.09829586,0.0052642105,0.005264779,0.0052650217,0.005265326,0.56353366
583,0.006251439,0.006252274,0.006252523,0.0062528155,0.0062513156,0.0062521608,0.5301835,0.006251973,0.00625235,0.41979966
584,0.28592002,0.012504963,0.0125015145,0.012503543,0.0125093,0.012505926,0.012502725,0.012505241,0.0125030335,0.6140437
585,0.5184362,0.00416799,0.0041683153,0.16798265,0.004167138,0.004167749,0.0041680573,0.284406,0.0041680513,0.004167875
586,0.014291356,0.014287096,0.4637541,0.014287268,0.014287096,0.0142981,0.4219317,0.014287195,0.014288095,0.0142879775
587,0.006251984,0.0062517086,0.006251343,0.006251897,0.006251611,0.0062515605,0.27594283,0.006251964,0.006251387,0.6740437
588,0.011114493,0.011112073,0.011112994,0.74775195,0.011112175,0.011119624,0.011115962,0.16333148,0.01111478,0.011114485
589,0.007696576,0.007693334,0.0076941326,0.0076944237,0.007693549,0.007696693,0.007695441,0.930746,0.0076951883,0.0076946365
590,0.08030496,0.0066678063,0.18076177,0.31207785,0.0066674855,0.13623098,0.00666859,0.25728372,0.00666851,0.006668351
591,0.010004915,0.010002172,0.34504047,0.27200404,0.122598395,0.200338,0.0100030415,0.010003469,0.010002585,0.010002925
592,0.12470338,0.11525887,0.0090946825,0.009095625,0.009094803,0.009094121,0.5611289,0.009094906,0.14433849,0.009096216
593,0.16646962,0.0076947934,0.007694972,0.0076959818,0.007696654,0.3809605,0.0076955846,0.007696519,0.11044886,0.29594654
594,0.0062508285,0.0988017,0.006251472,0.0062511056,0.0062531,0.28326547,0.57417077,0.0062520145,0.0062517915,0.0062517202
595,0.0015390782,0.0015402731,0.10891483,0.19173342,0.001539256,0.0015393166,0.42894092,0.099116765,0.0015393127,0.16359678
596,0.011114578,0.011114967,0.011114569,0.011114681,0.011119338,0.011112785,0.011113634,0.011113404,0.51323706,0.39784497
597,0.1392241,0.0043497737,0.068643786,0.0043503596,0.0043488815,0.06692639,0.33204192,0.004350512,0.0043510883,0.3714132
598,0.01000453,0.010001822,0.27509803,0.010003714,0.010002902,0.010005383,0.6448716,0.010005084,0.010002429,0.010004514
599,0.012503261,0.012501765,0.012503814,0.012502008,0.012500895,0.0125017585,0.012501855,0.29151177,0.012504151,0.6084687
600,0.0066688005,0.006668977,0.006673153,0.006671544,0.00666998,0.23917545,0.35844842,0.3556846,0.0066696685,0.006669382
601,0.008336132,0.008338512,0.22207783,0.008335014,0.008337309,0.008335287,0.7112326,0.008335402,0.008337226,0.00833471
602,0.008335016,0.008336527,0.23701377,0.008334176,0.30333915,0.0083368495,0.008334845,0.0083353,0.008335434,0.4012989
603,0.005265179,0.0052656545,0.005265192,0.0052666366,0.005264144,0.005264559,0.50039166,0.005266559,0.005265524,0.45748493
604,0.09242394,0.0076975543,0.0076939776,0.0076942253,0.0076963482,0.007693742,0.84601647,0.007694961,0.0076950374,0.007693724
605,0.011115669,0.011116004,0.19073652,0.011113233,0.011113174,0.0111123,0.72035074,0.011113498,0.011115286,0.011113544
606,0.28765973,0.0043494166,0.004348881,0.0043492713,0.15045993,0.004348553,0.16464072,0.1853328,0.19016124,0.0043494785
607,0.007693599,0.0076942723,0.007692988,0.0076945107,0.0076947114,0.007693833,0.60922855,0.3292214,0.0076930155,0.0076930877
608,0.0033357826,0.003335348,0.0033349895,0.003335701,0.003335408,0.0033354762,0.96998036,0.0033352359,0.0033357798,0.0033358964
609,0.004763164,0.28440076,0.004762948,0.3733077,0.004764062,0.004763696,0.09672204,0.0047642677,0.0047638384,0.21698755
610,0.051196154,0.0025007015,0.15401097,0.17672382,0.0025009539,0.030822372,0.39042506,0.1868185,0.0025010232,0.00250045
611,0.0066676345,0.006671514,0.0066691027,0.006669557,0.0066696852,0.0066692242,0.60588557,0.0066704624,0.3407568,0.0066704806
612,0.0037058645,0.0037056166,0.37313324,0.0037074427,0.0037049442,0.047269173,0.55365807,0.0037047751,0.003705723,0.0037051556
613,0.0055571026,0.0055569755,0.24858738,0.0055576256,0.074193135,0.19097438,0.16661985,0.005556432,0.0055573173,0.2918398
614,0.0071445145,0.007143654,0.0071448945,0.0071443836,0.007144084,0.13006799,0.0071450337,0.007144201,0.0071462453,0.81277496
615,0.924978,0.008335171,0.008335546,0.0083353305,0.008337766,0.008336208,0.008335429,0.008335001,0.008335631,0.008335943
616,0.0052667265,0.005265886,0.20992422,0.35568008,0.2336273,0.08636705,0.0052655637,0.00526735,0.005266104,0.08806972
617,0.0076941224,0.007694594,0.0076936698,0.0076942486,0.0076954523,0.0076963496,0.0076962784,0.0076941294,0.39212957,0.54631156
618,0.0071456325,0.00714423,0.0071440153,0.0071460675,0.19650245,0.007144736,0.48160717,0.00714441,0.27187434,0.0071469764
619,0.005263984,0.10459261,0.005264516,0.39564556,0.0673561,0.0052654576,0.30919585,0.09688626,0.005264421,0.005265236
620,0.006668674,0.006669579,0.006669742,0.111599945,0.062000394,0.0066706245,0.47501057,0.0066689327,0.3113709,0.006670607
621,0.11420422,0.0045469236,0.0045478656,0.004547836,0.0045484034,0.0045472914,0.14396232,0.0045472286,0.00454806,0.70999986
622,0.21748827,0.0050015296,0.11885383,0.08292214,0.005001198,0.0050022863,0.5507247,0.0050027464,0.005001691,0.005001643
623,0.004000539,0.004001261,0.15323994,0.75228137,0.066472255,0.00400038,0.0040008384,0.004000813,0.0040011005,0.004001553
624,0.25307295,0.26718706,0.007144581,0.3150932,0.0071452134,0.0071454574,0.007144973,0.12177612,0.007145169,0.0071453033
625,0.07050611,0.005001644,0.1713935,0.005001962,0.3282124,0.005001326,0.3998772,0.0050015147,0.005002067,0.0050022453
626,0.10967843,0.00454647,0.0045466726,0.0045472602,0.004546868,0.004547537,0.3740406,0.0045472058,0.30078343,0.18821546
627,0.00435007,0.004348598,0.0043489453,0.0043494166,0.004349171,0.18626042,0.36598969,0.09721499,0.004349137,0.3244396
628,0.260829,0.003847619,0.17272335,0.0038475024,0.0038467017,0.00384673,0.003846996,0.0038474868,0.14252979,0.40083486
629,0.014289186,0.014289175,0.014294045,0.01429404,0.014302715,0.014292233,0.87136525,0.014288314,0.01429424,0.014290807
630,0.09356449,0.005264434,0.0052654617,0.0826874,0.005264375,0.0052651237,0.46232662,0.005264415,0.0052659013,0.32983178
631,0.005557118,0.005556477,0.0055564884,0.42081913,0.005557395,0.00555619,0.53472614,0.0055578332,0.0055564265,0.005556761
632,0.14492586,0.005883441,0.005883943,0.09519035,0.0058854055,0.0058850506,0.34705612,0.0058845077,0.3775222,0.0058831973
633,0.33784088,0.007143866,0.267932,0.0071446146,0.0071463874,0.00714518,0.15828653,0.007143854,0.007144375,0.1930723
634,0.17204656,0.004001396,0.16833816,0.0040016207,0.22791983,0.0040013455,0.26614535,0.0040009567,0.0040017026,0.14554311
635,0.002859101,0.0028578215,0.0028582981,0.092912264,0.1357509,0.002858207,0.40514174,0.0028581284,0.100911394,0.25099215
636,0.0018877938,0.045574035,0.07212167,0.1984022,0.0018878371,0.0018877112,0.538702,0.09754102,0.0018873615,0.04010836
637,0.0015635021,0.0015630119,0.00156306,0.12634064,0.0015631772,0.03791362,0.2559149,0.02909374,0.12864758,0.4158368
638,0.00196179,0.0019612105,0.001961566,0.0019622575,0.21551898,0.0019619227,0.29551247,0.001962109,0.12948531,0.34771243
639,0.0018188949,0.10936428,0.21227309,0.0018188972,0.019156912,0.0018186992,0.43914917,0.0018189854,0.0018187969,0.21096228
640,0.36515647,0.008335701,0.008335228,0.008335445,0.008337938,0.008337009,0.14000385,0.30742434,0.008335776,0.13739829
641,0.09181359,0.002174562,0.002174597,0.2906324,0.0021742897,0.0021751989,0.14475821,0.0021747064,0.0021747563,0.45974767
642,0.09627303,0.0017548215,0.053468887,0.119885325,0.08015264,0.001755331,0.25817975,0.08838695,0.23670188,0.06344136
643,0.08940742,0.002000495,0.0020010013,0.1611194,0.0020011503,0.002000875,0.65594465,0.024850754,0.058673255,0.0020010008
644,0.28187966,0.0100032035,0.010002716,0.0100024035,0.010002158,0.010000705,0.0100013325,0.010001698,0.010001832,0.63810426
645,0.016669346,0.5498619,0.3167937,0.016667195,0.01666693,0.0166674,0.016668035,0.016668906,0.016669702,0.016666811
646,0.004167643,0.0041688085,0.0041679507,0.00416765,0.004167589,0.0041676,0.61383355,0.0041687167,0.21592392,0.14106661
647,0.0043485314,0.0043481826,0.0043490734,0.004348886,0.004348918,0.18020234,0.0043494273,0.004348856,0.0043488797,0.78500694
648,0.0071468367,0.0071464167,0.0071484754,0.007147271,0.007146812,0.07843534,0.57036144,0.0071475036,0.30117384,0.0071460577
649,0.005265168,0.25266355,0.0052642766,0.0052642194,0.16295898,0.0052655963,0.0052650445,0.26725447,0.005265209,0.28553352
650,0.005557048,0.005556541,0.005557001,0.40352672,0.005558581,0.005557171,0.2106945,0.34687668,0.0055573476,0.0055584065
651,0.0650258,0.003227101,0.07467942,0.0032280402,0.0032273524,0.0032272113,0.22833589,0.25438333,0.0032278749,0.36143798
652,0.007145154,0.0071451184,0.43924963,0.007144758,0.007143464,0.00714523,0.007145561,0.50359136,0.0071456446,0.007144088
653,0.1887426,0.0062543447,0.0062535335,0.006252213,0.18504128,0.0062525026,0.37989745,0.006252277,0.2088017,0.0062521356
654,0.0037051537,0.12330862,0.36699936,0.38751087,0.0037049341,0.0037042035,0.0037048291,0.0037046357,0.0037052468,0.099952176
655,0.0030321511,0.12284953,0.18564248,0.11352377,0.0030319917,0.17511488,0.0030318021,0.38771024,0.0030317383,0.0030313807
656,0.12748641,0.0038471117,0.0038470144,0.6530095,0.003847983,0.10565144,0.090767905,0.0038478356,0.003847181,0.0038476314
657,0.0076937294,0.0076949704,0.0076940292,0.33905193,0.007694634,0.0076947673,0.49743408,0.0076965066,0.109650634,0.0076947347
658,0.108486384,0.006671655,0.006671844,0.006676952,0.006671092,0.0066708457,0.7188946,0.006671393,0.0066722287,0.125913
659,0.01111379,0.011111802,0.011112797,0.011113358,0.011112658,0.011112581,0.011113379,0.3396097,0.39407468,0.18852523
660,0.0055576838,0.005556799,0.2140583,0.74148643,0.005556894,0.0055558537,0.005557192,0.005557869,0.005556662,0.0055563557
661,0.00500145,0.005001929,0.0050028223,0.0050014374,0.00500288,0.15597135,0.005002748,0.0050023003,0.8040106,0.0050024237
662,0.0083342185,0.008334686,0.008336572,0.0083346255,0.008335317,0.00833611,0.92498237,0.008334913,0.00833657,0.008334573
663,0.0076935966,0.007695747,0.0076957894,0.0076943547,0.007695868,0.0076943836,0.4455471,0.0076944907,0.34601066,0.154578
664,0.12929758,0.0055572065,0.0055566626,0.5234305,0.1049833,0.1340504,0.08045108,0.005558057,0.0055572027,0.0055579366
665,0.116598025,0.0055572432,0.005557213,0.0055572134,0.0055569387,0.0055561,0.005557567,0.37907177,0.005557688,0.46543023
666,0.0052652354,0.19501449,0.005265961,0.005264641,0.005265966,0.0052652378,0.005264916,0.005264319,0.7628644,0.005264803
667,0.0041681556,0.0041678245,0.056655955,0.0041687223,0.10410131,0.004167643,0.6246859,0.1895473,0.004168931,0.004168234
668,0.00769499,0.18397707,0.57898086,0.18317872,0.007694829,0.0076982374,0.007694126,0.007692721,0.007694306,0.007694183
669,0.010002117,0.21407536,0.010000905,0.7059043,0.010000626,0.010002492,0.010003856,0.010003811,0.010003741,0.010002766
670,0.0058829915,0.005883764,0.37179932,0.005884389,0.32407665,0.26293698,0.0058836807,0.0058839093,0.005884931,0.0058833463
671,0.004546079,0.15712042,0.004547016,0.004546726,0.11074955,0.0045473273,0.621368,0.0045473985,0.08348039,0.0045470716
672,0.1254196,0.002632418,0.0026328834,0.0026324224,0.002632745,0.13179258,0.67650515,0.0026325244,0.0026326366,0.050487086
673,0.0058834944,0.005883611,0.20897196,0.21652909,0.0058827666,0.0058837165,0.33110204,0.20809491,0.005885143,0.005883207
674,0.0083375955,0.008336319,0.008335885,0.45359015,0.008334698,0.008334398,0.1761419,0.31191894,0.008335121,0.00833494
675,0.0038464917,0.20439766,0.0038475185,0.29031056,0.003846547,0.0038469057,0.0038473206,0.0038473026,0.38486323,0.09734643
676,0.0055564893,0.0055591073,0.005557459,0.3519361,0.0055585583,0.51459414,0.0055570947,0.0055576423,0.0055564656,0.09456693
677,0.02000845,0.020004576,0.020004982,0.020008676,0.020010946,0.020014612,0.8199254,0.020007426,0.020008069,0.020006873
678,0.0062512853,0.0062509924,0.006251746,0.006251631,0.006251648,0.31318825,0.63679826,0.006252293,0.0062512523,0.0062526157
679,0.012502545,0.012502469,0.1441769,0.012504592,0.14273484,0.01250377,0.2002664,0.012501648,0.012502202,0.43780464
680,0.0062532704,0.14601256,0.006251959,0.006252572,0.0062506655,0.2058585,0.0062511363,0.4756509,0.006251502,0.13496692
681,0.008339316,0.095391884,0.008334737,0.52882,0.31743318,0.0083353,0.008336301,0.008338904,0.008335739,0.008334695
682,0.00555736,0.1891107,0.24739206,0.005556701,0.0055568796,0.2219667,0.16410112,0.14964466,0.0055568325,0.005557026
683,0.012503845,0.012501477,0.012501764,0.0125016095,0.012501735,0.012502219,0.012503202,0.012501328,0.012502337,0.8874805
684,0.0052643884,0.2205354,0.005265461,0.0052644587,0.0052635777,0.005263706,0.29560578,0.0052650697,0.35051775,0.101754464
685,0.5606112,0.0035722277,0.0035739616,0.0035736822,0.23339659,0.0035736992,0.0035729944,0.003572408,0.0035742114,0.18097909
686,0.0076936428,0.007693374,0.0076943715,0.0076950095,0.0076935133,0.0076948716,0.30225772,0.007693363,0.007694328,0.6361898
687,0.29638094,0.004547099,0.23253183,0.2282796,0.113032326,0.0045484053,0.0045479676,0.00454726,0.0045475224,0.10703701
688,0.13750203,0.012505585,0.124697864,0.012502915,0.012506415,0.012501909,0.16262278,0.3685503,0.14410658,0.012503622
689,0.0062517226,0.0062518986,0.21478993,0.0062519414,0.006252199,0.0062509486,0.006252018,0.0062521747,0.35380152,0.38764563
690,0.0047635804,0.10722539,0.00476435,0.004764757,0.004763785,0.0047642835,0.12752654,0.004763854,0.7318975,0.004765981
691,0.0076937634,0.0076946192,0.0076934113,0.43822896,0.0076932446,0.0076953466,0.0076935585,0.0076948563,0.0076946737,0.5002176
692,0.008336698,0.0083371345,0.1700977,0.13219222,0.008336649,0.2909177,0.35676497,0.008338531,0.00833894,0.00833946
693,0.0125013525,0.012501061,0.012503832,0.33584395,0.012508365,0.012501487,0.0125020575,0.012501408,0.012502342,0.5641342
694,0.006251903,0.006253125,0.006251849,0.53070086,0.006252735,0.10535436,0.16913746,0.0062513673,0.15729415,0.0062521347
695,0.006672232,0.0066691795,0.0066710208,0.00667188,0.00666873,0.29701972,0.6496149,0.006670677,0.0066704773,0.006671197
696,0.0066729384,0.006669056,0.006671611,0.0066706203,0.51414543,0.18101943,0.0066696038,0.08240946,0.18240096,0.0066708773
697,0.011118629,0.011113051,0.011116496,0.1881894,0.011113498,0.011120882,0.011115157,0.01111323,0.011114603,0.7228851
698,0.0058835535,0.005882863,0.005885033,0.25986388,0.0058854376,0.005884567,0.53050184,0.005883632,0.16844523,0.005884035
699,0.1276814,0.005265595,0.0052660387,0.00526559,0.34599888,0.005265476,0.3779484,0.005266754,0.005267306,0.11677455
700,0.07723069,0.0052654473,0.0052647316,0.0052639605,0.0052635437,0.0052649546,0.005264696,0.0052635157,0.22493967,0.6609788
701,0.0062528686,0.006253675,0.0966092,0.42881727,0.0062507526,0.30221513,0.0062519577,0.006252987,0.13484386,0.006252253
702,0.12010948,0.23767437,0.22490627,0.17978108,0.0041694576,0.004169323,0.1230203,0.004171317,0.097829625,0.0041687647
703,0.0066673653,0.006667684,0.006667169,0.006668561,0.0066683637,0.0066684284,0.6304467,0.0066682003,0.0066697565,0.31620783
704,0.3363395,0.004348934,0.1764793,0.10694744,0.004348722,0.15779296,0.0043501714,0.2006942,0.0043495833,0.0043492396
705,0.61730486,0.020011907,0.020031802,0.020012641,0.020012053,0.020011907,0.22257893,0.020011907,0.020011907,0.02001206
706,0.048619747,0.004000874,0.0040012924,0.30768517,0.0040021855,0.0040013576,0.0040017883,0.0040011015,0.004001666,0.6156848
707,0.010003183,0.010002234,0.010007413,0.010006658,0.010005848,0.010003771,0.9099534,0.010005192,0.010004376,0.010007943
708,0.25293997,0.0071454626,0.3677984,0.007144629,0.0071445922,0.17767775,0.007145941,0.007144655,0.007144255,0.15871435
709,0.011113348,0.01111437,0.40264672,0.011113054,0.14649133,0.01111327,0.011114493,0.3730682,0.011113313,0.01111184
710,0.11137684,0.0076943287,0.5259844,0.0076944493,0.0076950714,0.00769533,0.007695355,0.30877525,0.0076941885,0.0076948176
711,0.0038474621,0.16628064,0.0038468882,0.003847499,0.003847534,0.18778175,0.30962798,0.3132265,0.0038468647,0.0038468924
712,0.28071377,0.011113328,0.011111604,0.2661713,0.011114392,0.0111115705,0.011115594,0.011113115,0.37532094,0.011114357
713,0.0052642934,0.0052650305,0.181182,0.0052646077,0.10317222,0.005264898,0.5019564,0.18210165,0.005264903,0.0052639563
714,0.0045475177,0.16981433,0.0045472495,0.20941569,0.004546962,0.2122554,0.17152463,0.0045478926,0.0045479583,0.21425235
715,0.01250167,0.012500902,0.012505229,0.012503833,0.22564904,0.012500777,0.012502174,0.012501029,0.012503948,0.67433137
716,0.18230735,0.1382974,0.003847903,0.0038476307,0.0038482181,0.0038477655,0.51923776,0.0038467685,0.1370717,0.003847512
717,0.0043489803,0.29065362,0.0043489905,0.004349593,0.004348985,0.0043490077,0.27925912,0.0043496294,0.3996432,0.004348895
718,0.0058831894,0.005883367,0.0058846977,0.544253,0.005885157,0.0058846367,0.40867355,0.0058840006,0.0058848266,0.005883617
719,0.009092879,0.3500553,0.009092821,0.009093539,0.45102525,0.009096089,0.135263,0.009092291,0.009094109,0.009094661
720,0.0062509403,0.13206556,0.0062517254,0.006251591,0.0062509994,0.0062517202,0.0062514315,0.0062515736,0.432024,0.39215046
721,0.31641695,0.0062536,0.006252807,0.4679454,0.17187534,0.0062514995,0.0062515666,0.0062512276,0.006250791,0.0062508327
722,0.118547164,0.0047641685,0.0047632405,0.00476385,0.24296947,0.0047628502,0.2603384,0.0047640023,0.0047638216,0.34956303
723,0.0076954816,0.0076956227,0.007695327,0.0076940185,0.0076945703,0.0076952986,0.65377015,0.0076964,0.007695954,0.28466716
724,0.009092098,0.0090922,0.009092255,0.009091985,0.009091598,0.009092274,0.009093443,0.91816944,0.00909182,0.009092922
725,0.004348662,0.004348766,0.004349263,0.004349998,0.056603868,0.07004809,0.57850575,0.00434956,0.26874703,0.004349048
726,0.0050017405,0.005001987,0.5920088,0.00500126,0.0050008413,0.28740954,0.08557084,0.0050008167,0.005002235,0.005001936
727,0.0058833105,0.00588341,0.005883753,0.0058841063,0.00588292,0.00588416,0.1353997,0.005882981,0.33538744,0.4880282
728,0.006668501,0.0066676605,0.006668732,0.0066694664,0.09511277,0.0066686966,0.0066687483,0.006669157,0.0066687507,0.85153747
729,0.010004659,0.32190475,0.01000141,0.010001382,0.4298503,0.010008454,0.17822082,0.010001574,0.010004165,0.0100024985
730,0.0090919025,0.009091551,0.75257355,0.009094524,0.09672478,0.08705234,0.00909322,0.009092717,0.009093052,0.0090923235
731,0.0021288712,0.002128431,0.11980507,0.0021289526,0.002129023,0.0021289268,0.51819247,0.093981095,0.03792978,0.21944733
732,0.0032269673,0.08997121,0.0032271065,0.0032269608,0.0032267245,0.072981946,0.5625121,0.0032273724,0.25517258,0.003227
733,0.08083172,0.0055597005,0.00555798,0.0055588465,0.26536196,0.2884708,0.33198106,0.0055604298,0.005558758,0.0055587217
734,0.00526643,0.005264901,0.005265734,0.32039073,0.14379787,0.0052649844,0.087398626,0.0052656904,0.005266212,0.41681886
735,0.0047630165,0.004762717,0.004762957,0.004762642,0.08074985,0.0047636405,0.0047632447,0.19025669,0.40529147,0.29512376
736,0.25760132,0.005000998,0.4227687,0.28462055,0.005000917,0.0050007063,0.005001724,0.005000832,0.005003327,0.005000865
737,0.0052653598,0.0052647754,0.005264999,0.35688636,0.3241449,0.0052656448,0.10151119,0.18586777,0.0052647037,0.0052642734
738,0.0058836928,0.00588405,0.00588467,0.005883385,0.18774395,0.005882624,0.7651863,0.0058835456,0.005884356,0.005883363
739,0.006667945,0.0066682464,0.0066690817,0.0066696797,0.26790065,0.0066703726,0.36765605,0.006667878,0.0066688973,0.3177612
740,0.18288556,0.0062510595,0.13129804,0.00625281,0.0062508215,0.0062503987,0.6420548,0.006253168,0.0062514804,0.006251863
741,0.3399849,0.21222125,0.0047628046,0.09304261,0.00476219,0.004762569,0.004763336,0.004763456,0.0047640246,0.3261729
742,0.00769901,0.0076959715,0.0076974872,0.00769757,0.29865304,0.0076958444,0.6397699,0.0076991385,0.0076959445,0.0076961075
743,0.0071454244,0.0071455785,0.00714432,0.58493465,0.0071458938,0.0071444227,0.35790598,0.0071443366,0.007145079,0.0071443073
744,0.006251054,0.006251416,0.0062512564,0.006252443,0.122591846,0.0062523014,0.0062514073,0.18219341,0.45268112,0.20502372
745,0.10695039,0.0071436404,0.007145723,0.007145537,0.0071454686,0.41124153,0.10423852,0.0071438057,0.007144666,0.33470073
746,0.005265898,0.005264653,0.0052657714,0.30276257,0.30481514,0.00526621,0.005265495,0.22407244,0.13675688,0.0052649383
747,0.0090935035,0.009093723,0.009094278,0.5161427,0.146474,0.17876542,0.009095199,0.009093883,0.009093557,0.10405368
748,0.005265169,0.005265972,0.15171123,0.19857614,0.005265808,0.33617175,0.005265095,0.005265744,0.28194797,0.005265074
749,0.0040030237,0.004001709,0.15356332,0.0040024463,0.0040012742,0.042037554,0.004002283,0.004003495,0.19826789,0.582117
750,0.005559865,0.005557675,0.16274062,0.5279184,0.0055568726,0.005556496,0.16281554,0.005558599,0.11317809,0.005557894
751,0.0062515954,0.0062524746,0.42926905,0.19116428,0.0062523163,0.006253077,0.33579922,0.0062524606,0.006252668,0.006252847
752,0.059040617,0.038911067,0.0015631926,0.145845,0.08029327,0.0015632758,0.2750613,0.0015632774,0.17842658,0.2177324
753,0.002941737,0.0029422995,0.21633777,0.16759822,0.20667765,0.0029419118,0.06806255,0.0029421041,0.13484035,0.19471546
754,0.08302017,0.0022732166,0.0022734017,0.00227354,0.02923242,0.0022738148,0.16860625,0.20289272,0.0022738224,0.50488067
755,0.0019238527,0.04417056,0.0019239864,0.12709652,0.0019239612,0.0019239013,0.7426157,0.074573755,0.0019237382,0.001924046
756,0.03556541,0.0013342338,0.0013341215,0.46655998,0.0013341696,0.001334329,0.31596515,0.10538681,0.06985182,0.0013339507
757,0.12935106,0.002326589,0.0023263656,0.03860417,0.00232664,0.026670288,0.39835835,0.0023270398,0.093746595,0.30396292
758,0.33474454,0.050178826,0.0029426925,0.00294268,0.0029431367,0.0029428618,0.30022526,0.0029421449,0.2971951,0.0029427048
759,0.0047637564,0.111560576,0.004764306,0.5473855,0.004764284,0.0047639115,0.3077074,0.004763156,0.004763122,0.0047639348
760,0.07567549,0.0022732657,0.0022735023,0.30779558,0.0022732334,0.0022733049,0.0022735689,0.07150532,0.3975081,0.13614859
761,0.13743742,0.0029423188,0.0029428643,0.2727493,0.0029430317,0.0029423283,0.2840995,0.0029431633,0.0029426212,0.2880574
