sec,t1 success,t2 success,N t1 wp,N t1 accordance,line A diff,line B diff,N t2 wp,N t2 accordance,N t2 O(1)/U(0),TOTAL A diff,TOTAL B diff,diff line,DIFF total
20191129,0,0,58.46153846,1,7.508555672,8.537890894,69.23076923,1,0,1.542637375,6.492024047,-1.029335222,-4.949386673
20191129,0,0,55.38461538,1,1.331846698,1.722427524,70.76923077,1,1,-0.111741558,-4.849427655,-0.390580826,4.737686097
20191129,1,0,58.46153846,1,-1.509317779,-0.390868072,61.53846154,1,0,-12.62893763,-10.85964548,-1.118449707,-1.76929215
20191129,1,0,57.69230769,1,1.072671387,1.553190449,51.53846154,0,1,-6.186628325,-5.830842401,-0.480519062,-0.355785925
20191129,0,0,69.23076923,1,0.604007348,2.502206865,50.76923077,0,1,-3.410765938,-4.261184474,-1.898199518,0.850418536
20191130,1,0,78.46153846,1,6.408797288,8.745501565,62.30769231,1,0,-10.02785236,-6.923200114,-2.336704277,-3.104652249
20191130,1,0,53.07692308,0,-2.227427665,-2.230331537,67.69230769,1,1,16.49470731,12.01294008,0.002903872,4.481767227
20191130,1,0,86.92307692,1,3.169031476,6.62830132,61.53846154,1,0,-19.41535227,-16.54497313,-3.459269844,-2.870379149
20191130,0,1,53.07692308,0,1.254885397,1.368946303,50.76923077,0,1,15.6046988,15.7634145,-0.114060907,-0.158715697
20191201,1,0,78.46153846,1,-0.011634068,3.97542445,62.30769231,1,0,-19.9293725,-16.8482904,-3.987058518,-3.081082105
20191201,1,1,72.30769231,1,-0.951940395,1.158077563,53.07692308,0,1,10.85990168,11.29580123,-2.110017958,-0.435899552
20191201,0,0,82.30769231,1,-4.945943216,-1.247401519,51.53846154,0,1,-1.013594767,-1.114733392,-3.698541696,0.101138626
20191201,0,0,63.07692308,1,3.588708721,4.632580733,56.92307692,1,1,13.92422851,12.17361979,-1.043872012,1.750608721
20191201,0,1,55.38461538,1,0.940365117,1.194627081,60.76923077,1,0,4.836432819,7.390856422,-0.254261964,-2.554423603
20191201,0,1,55.38461538,1,2.861550621,3.504237253,64.61538462,1,0,-13.70993744,-7.957387453,-0.642686632,-5.752549984
20191201,1,0,58.46153846,1,-1.12909945,0.575424223,52.30769231,1,0,-2.542638657,-0.583787517,-1.704523673,-1.95885114
20191201,1,1,70,1,-5.864771928,-3.691633213,55.38461538,1,1,12.98895726,11.05936613,-2.173138715,1.929591133
20191201,0,1,81.53846154,1,-2.391370741,1.42483103,51.53846154,0,0,-13.04193418,-11.83525649,-3.816201771,-1.206677693
20191202,1,1,91.53846154,1,3.504516089,8.16480819,62.30769231,1,0,-2.659764874,-0.588275525,-4.660292101,-2.071489348
20191202,1,0,62.30769231,1,3.215953548,4.81988366,65.38461538,1,0,0.444034675,3.396198505,-1.603930112,-2.952163831
20191202,0,1,51.53846154,0,-2.859814929,-2.290631431,53.07692308,1,0,-3.783995874,-2.021311641,-0.569183498,-1.762684233
20191202,1,1,56.15384615,1,1.303291938,2.409792283,56.92307692,1,0,-6.726025117,-5.211812861,-1.106500345,-1.514212256
20191202,0,0,70.76923077,1,-3.818503882,-1.673131977,58.46153846,1,0,6.999244156,8.78610798,-2.145371905,-1.786863824
20191202,1,0,73.07692308,1,-4.355990024,-1.704745436,64.61538462,1,1,18.73519024,12.99069717,-2.651244589,5.744493072
20191203,1,0,59.23076923,1,-0.803459959,0.429439187,57.69230769,1,0,3.889444544,5.244481569,-1.232899146,-1.355037025
20191203,1,1,77.69230769,1,-1.594289414,1.150531178,58.46153846,1,0,-8.90757118,-6.241522967,-2.744820592,-2.666048212
20191203,1,1,53.84615385,0,-2.966873068,-2.058215685,59.23076923,1,0,8.004720823,10.22026368,-0.908657384,-2.215542859
20191203,1,1,67.69230769,1,-3.147010446,-1.139062655,56.92307692,1,0,-12.6260239,-9.99685701,-2.007947791,-2.629166886
20191203,0,0,66.15384615,1,-2.247527571,-0.720458271,50.76923077,0,0,9.220374085,7.907481391,-1.5270693,1.312892694
20191203,0,1,66.15384615,1,-1.286495507,0.67032002,61.53846154,1,1,-8.820053434,-11.53418907,-1.956815528,2.714135638
20191203,1,0,64.61538462,1,-3.473380212,-1.478284422,57.69230769,1,0,-8.122712528,-6.073102033,-1.99509579,-2.049610495
20191204,1,1,60,1,1.683092217,2.948769522,56.15384615,0,0,-2.524677326,0.223274741,-1.265677304,-2.747952068
20191204,1,1,56.92307692,0,1.741635387,2.748223317,60,1,0,5.873295957,8.448342175,-1.00658793,-2.575046218
20191204,1,0,71.53846154,1,-4.323671272,-1.109201544,53.07692308,0,0,-5.669702422,-4.099300258,-3.214469728,-1.570402163
20191204,0,1,54.61538462,1,2.753537809,3.752369306,55.38461538,1,1,10.93976476,9.261958608,-0.998831496,1.67780615
20191204,1,0,70,1,-3.502598186,-0.839692634,54.61538462,1,0,4.213480722,3.885717804,-2.662905553,0.327762918
20191204,1,0,74.61538462,1,-4.60111912,-1.311165275,59.23076923,1,0,-14.47899231,-12.92277489,-3.289953845,-1.556217423
20191204,1,1,82.30769231,1,-0.828068849,2.301829598,50.76923077,0,1,-3.948766109,-4.544523387,-3.129898448,0.595757278
20191204,1,1,60,1,-6.743794621,-4.81502569,66.15384615,1,0,6.318161573,10.35319683,-1.928768931,-4.035035257
20191204,1,0,59.23076923,1,3.253422151,4.224350569,60.76923077,1,0,-2.53463871,2.072062658,-0.970928419,-4.606701368
20191205,1,0,81.53846154,1,-0.915106018,2.998805855,51.53846154,0,0,16.67751818,17.28479225,-3.913911874,-0.607274078
20191205,1,0,53.07692308,1,-3.680820408,-3.433902933,60,1,0,-13.17268411,-11.72331964,-0.246917475,-1.449364475
20191205,0,1,60,1,-7.503792726,-6.650090985,52.30769231,0,0,-8.833799584,-8.671395612,-0.853701741,-0.162403972
20191205,0,1,72.30769231,1,-1.871935931,1.218806804,72.30769231,1,0,-16.86217768,-11.16508203,-3.090742735,-5.69709565
20191206,1,1,86.15384615,1,-6.426821172,-2.117632281,53.07692308,0,0,-10.73344119,-10.85338891,-4.309188891,0.119947721
20191206,0,1,78.46153846,1,-3.519803186,-0.436210323,56.92307692,1,0,5.118496645,5.838636766,-3.083592863,-0.720140121
20191206,1,1,67.69230769,1,-2.791876173,-0.862363407,68.46153846,1,0,4.213009488,8.736022076,-1.929512766,-4.523012587
20191206,1,0,77.69230769,1,-3.412249022,-0.53023928,54.61538462,0,1,18.23158632,17.09980026,-2.882009742,1.131786061
20191206,0,1,80,1,-0.146701611,2.622301438,63.07692308,1,0,-15.88735315,-13.34461048,-2.769003049,-2.542742672
20191206,1,1,50.76923077,0,2.825206673,2.343764775,63.07692308,1,0,-0.927826875,2.957627678,0.481441898,-3.885454552
20191206,0,1,58.46153846,1,-2.811913254,-1.264336686,58.46153846,1,0,4.879940346,7.447137023,-1.547576569,-2.567196677
20191206,0,0,58.46153846,1,2.151242356,2.44904033,56.92307692,0,1,7.731967365,6.162471967,-0.297797973,1.569495399
20191206,1,0,58.46153846,1,0.867068124,2.730703545,53.84615385,0,0,-4.84045055,-3.821765916,-1.863635421,-1.018684634
20191206,1,0,67.69230769,1,-2.849026574,-0.750577591,54.61538462,0,0,-2.84315025,-1.332907898,-2.098448983,-1.510242353
20191207,1,0,65.38461538,1,4.082370098,5.717981975,67.69230769,1,0,0.784109341,5.176897525,-1.635611877,-4.392788184
20191207,0,0,86.15384615,1,-3.976711501,0.550565924,53.84615385,1,1,15.5264642,15.00430812,-4.527277426,0.522156078
20191207,1,1,86.15384615,1,-3.977563845,0.903350534,59.23076923,1,0,-15.60349837,-11.12411662,-4.880914379,-4.479381747
20191207,0,1,89.23076923,1,-1.877488134,2.771888645,63.84615385,1,0,-20.71161705,-18.3194581,-4.64937678,-2.392158946
20191207,1,0,83.84615385,1,-0.28144223,4.204145347,58.46153846,1,0,4.619206461,7.071630727,-4.485587577,-2.452424266
20191208,0,0,89.23076923,1,-5.913502765,-0.609565994,58.46153846,1,0,6.431088293,8.719435103,-5.303936771,-2.28834681
20191208,0,0,76.15384615,1,-5.922496843,-2.486993704,53.07692308,1,0,-4.590626617,-3.716145621,-3.435503139,-0.874480996
20191208,1,0,73.07692308,1,0.016351926,2.990467049,59.23076923,1,0,-6.993933559,-4.577037754,-2.974115123,-2.416895805
20191208,0,0,90.76923077,1,-7.419276121,-2.914289202,57.69230769,0,1,4.700712893,1.999215005,-4.504986919,2.701497888
20191208,0,0,58.46153846,1,-0.111559213,1.258706145,50.76923077,1,1,9.333948381,8.473746422,-1.370265358,0.860201959
20191208,1,0,73.84615385,1,-4.227404868,-0.740660162,50.76923077,1,0,10.54134237,11.05897225,-3.486744705,-0.517629872
20191208,0,1,65.38461538,1,-0.479481529,1.45574358,63.07692308,1,0,-2.143293437,0.607314689,-1.935225108,-2.750608126
20191208,1,1,59.23076923,1,1.79586446,3.018154303,55.38461538,0,1,-19.5614463,-20.84909617,-1.222289844,1.287649875
20191209,0,0,86.92307692,1,-0.490914666,3.882712561,53.84615385,0,1,0.70808037,-0.443595055,-4.373627227,1.151675425
20191209,0,1,61.53846154,1,-0.907641751,0.581801596,56.15384615,1,0,3.011174448,4.4760082,-1.489443346,-1.464833752
20191209,1,0,88.46153846,1,0.847584009,5.49818794,53.07692308,1,1,6.158007994,4.955545741,-4.650603931,1.202462253
20191209,0,1,62.30769231,1,-1.981141866,-0.362526761,63.07692308,1,0,1.568465063,4.583924435,-1.618615105,-3.015459372
20191209,1,1,56.92307692,1,-4.38655043,-2.958563482,66.15384615,1,0,-12.42879189,-8.714732603,-1.427986948,-3.71405929
20191209,0,1,80,1,-0.525952165,3.425044068,68.46153846,1,1,-2.94924094,-7.252838983,-3.950996233,4.303598043
20191209,1,0,65.38461538,1,-0.977523684,0.627203026,59.23076923,1,0,-15.68954669,-13.2906665,-1.60472671,-2.398880191
20191210,1,0,79.23076923,1,-0.809644484,1.462298798,60.76923077,1,0,-0.142776078,2.714895962,-2.271943282,-2.857672041
20191210,1,1,67.69230769,1,-7.94024677,-5.290105788,53.07692308,1,0,-12.63086745,-12.64725322,-2.650140983,0.016385766
20191210,0,0,73.07692308,1,-3.080057797,0.296175876,52.30769231,1,1,14.46015156,13.5456317,-3.376233674,0.914519852
20191210,1,1,73.07692308,1,0.523669627,3.127457731,56.92307692,1,0,-0.489963529,2.344235066,-2.603788103,-2.834198595
20191211,1,0,89.23076923,1,2.379949889,5.789994906,51.53846154,0,0,-13.20537015,-14.27105041,-3.410045017,1.06568026
20191211,1,0,75.38461538,1,-1.214179201,1.514585651,56.92307692,1,0,-3.390016364,-1.134307592,-2.728764852,-2.255708772
20191211,0,1,80.76923077,1,-0.076106511,4.246294274,59.23076923,1,0,-9.140115481,-7.122442631,-4.322400785,-2.01767285
20191211,1,0,54.61538462,1,-2.467508812,-2.057014873,53.84615385,1,1,11.32571746,10.29976617,-0.410493939,1.025951291
20191211,1,0,59.23076923,1,0.31207586,1.259649364,50.76923077,0,1,8.187807139,7.195239141,-0.947573504,0.992567998
20191211,0,0,86.15384615,1,-2.550538705,2.03973269,60,1,0,0.677914517,2.662426676,-4.590271395,-1.984512158
20191211,0,1,57.69230769,1,-3.936697483,-3.23682067,60,1,1,13.34733748,10.83614918,-0.699876814,2.511188292
20191211,0,0,57.69230769,1,-6.020089074,-4.465093198,57.69230769,1,1,1.773664129,0.344012129,-1.554995876,1.429652001
20191211,0,1,74.61538462,1,-1.913472798,1.072987783,55.38461538,0,0,-11.66990023,-9.615191484,-2.986460581,-2.054708744
20191211,1,0,55.38461538,1,-1.126164374,0.194674184,56.15384615,1,0,-2.245899525,-1.142698798,-1.320838558,-1.103200727
20191211,0,0,59.23076923,1,-0.132252911,0.339634637,51.53846154,0,0,9.072522856,10.54466271,-0.471887549,-1.472139857
20191212,1,0,64.61538462,1,-2.61103208,-0.397730372,65.38461538,1,0,-4.208183742,-0.921765392,-2.213301708,-3.28641835
20191212,0,0,83.07692308,1,-0.474081308,3.06513805,56.92307692,1,0,0.079540334,1.105963153,-3.539219358,-1.02642282
20191213,1,0,61.53846154,1,-10.44382435,-9.147148732,51.53846154,1,1,4.63500099,5.197586737,-1.296675618,-0.562585747
20191213,1,1,81.53846154,1,2.144888479,5.09491457,53.07692308,0,1,-6.86346454,-7.204783895,-2.950026091,0.341319355
20191213,1,1,79.23076923,1,-2.811444932,0.876321159,60.76923077,1,0,-2.700521458,-0.869515188,-3.687766091,-1.83100627
20191213,0,0,66.15384615,1,1.64761537,3.566914627,60.76923077,1,0,4.761440773,6.873903715,-1.919299256,-2.112462942
20191213,0,0,87.69230769,1,-0.622605855,3.889807874,63.07692308,1,0,8.195301673,12.17171266,-4.512413728,-3.976410984
20191213,0,1,82.30769231,1,-1.37856679,1.773069221,53.84615385,1,0,9.739893898,11.83472439,-3.151636011,-2.094830489
20191213,0,0,53.84615385,1,-2.825768589,-2.868752986,64.61538462,1,0,-4.780593177,-1.276614391,0.042984397,-3.503978786
20191213,0,0,85.38461538,1,-3.721890588,0.249094523,57.69230769,0,0,-2.88290205,-1.541748975,-3.970985111,-1.341153076
20191213,1,1,65.38461538,1,-0.691011745,1.151392959,55.38461538,1,1,-6.516271896,-7.3272141,-1.842404705,0.810942204
20191214,1,0,93.84615385,1,-0.311849598,4.65936437,50.76923077,0,0,-4.649702996,-5.372665446,-4.971213968,0.72296245
20191214,0,1,82.30769231,1,-4.375089045,-0.886304856,56.92307692,1,0,1.001639766,1.352043993,-3.488784189,-0.350404227
20191214,0,0,52.30769231,1,0.445681511,1.526176798,59.23076923,1,0,-16.63629561,-15.19007177,-1.080495286,-1.446223838
20191214,0,0,59.23076923,1,3.524196392,4.926099587,55.38461538,1,0,3.960378247,5.818195662,-1.401903195,-1.857817415
20191214,1,0,77.69230769,1,-2.281843414,0.70541661,62.30769231,1,0,12.42078746,15.42514186,-2.987260024,-3.0043544
20191214,1,0,78.46153846,1,-3.120638058,0.902428851,53.07692308,0,1,0.968950882,0.675059944,-4.02306691,0.293890938
20191214,0,1,94.61538462,1,-2.431713042,2.257028389,55.38461538,1,0,-6.883617045,-5.924677003,-4.688741431,-0.958940042
20191214,0,1,67.69230769,1,-9.497589363,-7.779692603,52.30769231,1,1,-2.918818933,-4.214156431,-1.717896761,1.295337498
20191215,0,1,80,1,0.134012461,3.576277464,60.76923077,1,0,-4.723981921,-3.065181449,-3.442265004,-1.658800472
20191215,0,1,63.84615385,1,-0.275603701,1.089405948,60.76923077,1,0,2.798354539,5.998939556,-1.365009648,-3.200585018
20191215,0,0,87.69230769,1,0.011775815,3.934445121,60,1,0,10.95490212,13.15703362,-3.922669307,-2.202131498
20191215,1,0,83.84615385,1,-0.767099871,2.811254276,56.92307692,1,1,7.293604762,5.918264439,-3.578354147,1.375340323
20191215,1,1,52.30769231,0,-6.397759817,-5.727722524,55.38461538,1,1,2.380201274,2.10975999,-0.670037294,0.270441284
20191215,1,1,51.53846154,0,-1.353701405,-0.696036772,56.15384615,1,0,6.729843922,8.789157397,-0.657664633,-2.059313474
20191216,0,0,85.38461538,1,-1.581208612,2.346565011,51.53846154,0,0,-3.780852347,-4.50835209,-3.927773624,0.727499743
20191216,0,0,78.46153846,1,-3.077247058,0.365566362,53.84615385,0,0,-9.825242058,-7.70716952,-3.44281342,-2.118072539
20191216,1,1,88.46153846,1,0.361303215,5.128276577,54.61538462,1,1,3.125217653,1.313030756,-4.766973361,1.812186897
20191216,0,1,86.15384615,1,-1.32942335,2.653660591,59.23076923,1,0,-12.41682897,-10.86760482,-3.983083941,-1.549224146
20191216,1,0,66.15384615,1,-5.670423534,-3.658458637,56.15384615,1,1,-5.755833771,-6.886232781,-2.011964897,1.13039901
20191216,0,0,70.76923077,1,-3.509642967,-1.081916983,70.76923077,1,0,5.370273243,10.49708509,-2.427725984,-5.126811845
20191217,1,0,76.92307692,1,1.656949066,5.026967744,57.69230769,1,1,-4.019065132,-5.550152939,-3.370018678,1.531087806
20191217,0,0,56.92307692,1,3.818497434,4.716910453,62.30769231,1,0,8.368774879,13.17425495,-0.898413019,-4.805480076
20191217,1,0,74.61538462,1,-2.169011076,0.290728299,55.38461538,0,0,13.97615352,14.035048,-2.459739375,-0.058894475
20191217,1,0,53.07692308,1,-0.056460928,-0.53206665,53.84615385,0,0,-0.396635123,1.036652286,0.475605722,-1.433287409
20191217,0,0,72.30769231,1,-3.672565225,-1.128055768,62.30769231,1,1,12.55810342,10.00479922,-2.544509456,2.553304203
20191217,1,1,73.07692308,1,-7.830829774,-4.271284963,69.23076923,1,0,-12.56207866,-8.037950533,-3.559544811,-4.524128128
20191218,1,0,76.92307692,1,-8.68575739,-5.436712715,60,1,1,8.924919886,5.849238914,-3.249044675,3.075680971
20191218,0,1,66.15384615,1,-6.956802555,-4.230909411,53.07692308,1,0,5.6325289,5.474892975,-2.725893144,0.157635925
20191218,0,1,84.61538462,1,-3.005344926,0.634283076,58.46153846,0,1,18.59046162,16.66876332,-3.639628001,1.921698296
20191218,0,0,51.53846154,0,0.603291667,0.747513958,59.23076923,1,1,5.437140268,4.064552462,-0.14422229,1.372587806
20191218,0,1,67.69230769,1,1.555986165,3.621410342,55.38461538,0,1,8.084961306,7.570333487,-2.065424177,0.514627819
20191218,0,0,82.30769231,1,-3.783359959,-0.193860281,58.46153846,1,0,1.161542503,3.362499885,-3.589499678,-2.200957381
20191218,0,1,74.61538462,1,-2.369273266,-0.056122787,54.61538462,1,0,-10.73841313,-10.39415677,-2.313150479,-0.344256363
20191218,1,0,83.07692308,1,-0.933328074,2.001284233,52.30769231,0,0,-1.730981917,-1.240958973,-2.934612306,-0.490022944
20191218,1,1,54.61538462,1,-0.731932452,0.493653787,65.38461538,1,0,-10.5534048,-7.754483139,-1.225586239,-2.798921659
20191219,1,1,62.30769231,1,0.121665714,1.560272215,56.92307692,1,0,-5.825122207,-4.096542569,-1.438606501,-1.728579638
20191219,0,0,76.15384615,1,-4.301916543,-0.796436173,62.30769231,1,0,-13.14390444,-10.43998078,-3.50548037,-2.70392366
20191219,0,1,77.69230769,1,-2.831014993,0.523155922,53.07692308,1,0,-2.698289858,-1.698179371,-3.354170915,-1.000110487
20191219,0,1,60,1,-7.135544296,-6.216658905,51.53846154,0,1,2.636827087,2.045837969,-0.918885391,0.590989118
20191220,1,1,53.07692308,0,1.62955793,1.689733511,56.15384615,0,0,-5.014317166,-3.459847627,-0.060175582,-1.554469538
20191220,1,0,73.84615385,1,-2.869619773,-0.020949095,53.07692308,0,1,6.458258518,5.813096479,-2.848670678,0.64516204
20191220,1,0,86.15384615,1,-0.699453973,3.30885851,52.30769231,0,0,6.39447867,6.56771018,-4.008312483,-0.173231509
20191220,0,0,81.53846154,1,-1.209301234,2.691636253,53.07692308,0,1,5.69100043,4.727366487,-3.900937487,0.963633942
20191220,1,1,84.61538462,1,-5.572518807,-2.142226676,51.53846154,0,1,15.08750102,13.76157562,-3.430292131,1.325925409
20191220,0,1,86.92307692,1,-2.342375516,2.021247655,53.84615385,0,1,-9.960912244,-10.62251555,-4.363623171,0.661603309
20191220,0,0,66.15384615,1,1.668901361,4.005901945,62.30769231,1,0,4.529465067,7.05206776,-2.337000584,-2.522602693
20191220,1,0,70.76923077,1,-4.382801336,-2.193185288,61.53846154,1,0,-0.486399182,2.787140133,-2.189616049,-3.273539315
20191220,1,0,74.61538462,1,-0.460991417,2.426318759,57.69230769,1,0,0.161745657,3.053909084,-2.887310176,-2.892163428
20191220,0,0,67.69230769,1,-7.262379768,-4.06997969,51.53846154,0,1,-7.937123526,-7.015696013,-3.192400078,-0.921427513
20191221,0,0,59.23076923,1,-2.503701275,-0.603990265,56.15384615,1,0,1.808424301,3.003172131,-1.89971101,-1.19474783
20191221,1,1,67.69230769,1,-0.359242663,0.87667113,56.15384615,0,1,9.965031573,9.652866509,-1.235913793,0.312165064
20191221,1,1,87.69230769,1,0.986655342,4.295945876,56.92307692,1,0,-9.043347076,-7.515322548,-3.309290534,-1.528024528
20191221,1,0,75.38461538,1,-1.977135903,0.855006178,55.38461538,1,0,-12.87813448,-11.338088,-2.832142082,-1.54004648
20191221,0,0,53.84615385,1,1.256524527,1.349216588,56.15384615,1,0,5.236963269,7.669075695,-0.092692061,-2.432112426
20191221,1,0,91.53846154,1,-0.26150331,4.022048946,55.38461538,1,0,-9.816525382,-8.986121395,-4.283552256,-0.830403988
20191221,1,0,58.46153846,1,0.003040579,0.941032705,50.76923077,0,0,-4.682563909,-4.544440568,-0.937992126,-0.138123341
20191221,1,0,65.38461538,1,-1.030694722,0.482857628,53.84615385,1,0,-14.83262511,-13.86096776,-1.51355235,-0.971657351
20191221,1,1,79.23076923,1,-2.253744663,0.271045121,56.15384615,1,0,-12.14680237,-9.944236462,-2.524789785,-2.202565912
20191222,1,0,91.53846154,1,0.23952762,5.131946044,53.07692308,0,0,10.69209743,11.05365669,-4.892418423,-0.361559255
20191222,0,1,83.84615385,1,-2.838867461,0.550811791,50.76923077,0,1,13.16026661,13.48988964,-3.389679252,-0.329623026
20191222,1,1,72.30769231,1,-2.174296116,0.391401048,51.53846154,0,0,5.517537541,5.125241615,-2.565697165,0.392295926
20191222,0,0,59.23076923,1,-3.721451991,-2.38769277,54.61538462,0,0,-1.961521874,-1.13968349,-1.333759221,-0.821838384
20191223,1,0,73.07692308,1,-7.453695288,-5.275750825,63.07692308,1,0,-6.577847893,-4.138141684,-2.177944463,-2.439706209
20191223,0,0,61.53846154,1,-4.404701265,-3.204424509,50.76923077,0,0,-5.727578335,-5.462138114,-1.200276756,-0.265440221
20191223,0,1,73.84615385,1,-3.16113492,-1.054745177,60.76923077,1,0,9.16281231,10.93763464,-2.106389743,-1.774822328
20191223,1,1,63.84615385,1,0.599704471,1.742180196,55.38461538,1,0,-6.666805094,-5.292770966,-1.142475725,-1.374034128
20191223,1,0,72.30769231,1,-7.134776905,-2.864765948,53.84615385,1,0,-15.33510335,-14.12918184,-4.270010957,-1.205921511
20191223,1,0,70,1,-1.960431763,0.989782617,51.53846154,0,1,11.68357385,11.29852884,-2.95021438,0.385045009
20191223,1,0,56.15384615,1,-7.962663928,-6.552493325,58.46153846,0,0,9.275536961,11.26949053,-1.410170603,-1.993953566
20191223,1,0,60.76923077,1,0.941432077,2.120053838,63.84615385,1,0,3.306072148,6.944438773,-1.178621761,-3.638366625
20191223,0,1,57.69230769,1,-1.330434252,-0.872931977,60,1,1,6.50127103,4.856262855,-0.457502275,1.645008175
20191223,0,1,86.92307692,1,-5.017938875,-1.486150444,52.30769231,0,0,-10.27858974,-10.12757874,-3.531788432,-0.151010995
20191223,0,1,57.69230769,1,-3.407712638,-1.489426159,59.23076923,1,0,-1.516653051,-0.001352737,-1.918286479,-1.515300314
20191225,0,0,90,1,-1.360219811,1.991158883,58.46153846,1,1,3.586263232,0.802769034,-3.351378695,2.783494199
20191225,0,0,63.07692308,1,-3.995516677,-3.048898076,70.76923077,1,0,3.341002093,7.429170676,-0.9466186,-4.088168584
