date,X01-a,X01-b,X02-a,X02-b,Z01-a,Z01-b,Z02-a,Z02-b,Z03-a,Z03-b,Z04-a,Z04-b,Z05-a,Z05-b,Y01-a,Y01-b,Y02-a,Y02-b,Y03-a,Y03-b,T01-a,T01-b
2019-04-05,0.20404,0.15665,12.85714,18.57142,0.4235,0.68819,0.73465,0.64822,5.83532,5.3828,1.69491,2.1058,1.50136,8.8717,0.09806,0.37957,0.60148,0.47809,0.48742,0.64135,4.20138,1.66666
2019-04-06,0.09214,0.1211,8.57142,7.14285,0,0,0,0,3.81392,2.0321,1.10426,1.33538,0.97816,5.36851,0.07318,0.26247,0.26218,0.12338,0.15392,0.28219,1.00694,0.97222
2019-04-07,0.10662,0.11584,0,0,0,0,0.21607,0.38893,3.82886,1.79773,1.15562,1.87467,1.02365,5.30027,0.06098,0.26931,0.30845,0.12338,0.12827,0.12827,0.72916,0.45138
2019-04-08,0.18824,0.20799,31.42857,40,0.52938,1.58814,1.03716,1.46931,9.53725,5.50129,5.49563,2.59373,4.86806,10.05459,0.1127,0.38884,0.77112,0.57063,0.56439,0.53873,5.13888,2.60416
2019-04-09,0.21325,0.22905,22.85714,25.71428,0,0.89994,0.25929,0.95073,8.63417,5.23867,2.82485,2.87621,2.50227,9.66787,0.11465,0.46055,0.94077,0.46267,0.64135,0.3335,4.47916,2.36111
2019-04-10,0.30277,0.2172,22.85714,41.42857,0,0.26469,0.21607,0.64822,8.88477,5.42175,2.54237,2.3626,2.25204,9.25841,0.11806,0.48007,0.64774,0.57063,0.79527,0.20523,5.20833,1.94444
2019-04-11,0.22115,0.26986,24.28571,11.42857,0,1.37638,1.03716,0.69144,7.87262,5.51037,1.77195,2.59373,1.5696,9.80436,0.09464,0.38884,0.57063,0.6169,0.71831,0.69266,5.48611,1.80555
2019-04-12,0.17376,0.22642,8.57142,34.28571,0,0.74113,0.77787,1.12359,7.35615,5.27762,1.77195,2.13148,1.5696,9.50864,0.0922,0.4064,0.44725,0.4164,0.59004,0.46177,5.45138,1.66666
2019-04-13,0.11321,0.12769,0,27.14285,0,0,0,0.25929,3.89865,1.96783,0.53929,1.02722,0.4777,6.43767,0.03951,0.28004,0.18507,0.10795,0.51308,0.12827,0.76388,0.76388
2019-04-14,0.11452,0.15007,7.14285,15.71428,0,0,0.3025,0.43215,4.11809,1.99185,1.07858,2.05444,0.95541,7.98453,0.04342,0.28833,0.2776,0.07711,0.28219,0,1.18055,0.625
2019-04-15,0.21589,0.23695,38.57142,31.42857,0.4235,1.37638,0.21607,1.4261,8.47283,6.62154,2.54237,2.72213,2.25204,13.05732,0.10635,0.48202,0.50894,0.43183,0.6157,0.51308,7.08333,3.88888
2019-04-16,0.22379,0.30409,20,30,0.47644,1.79989,1.29645,2.33362,7.38439,6.37223,1.77195,2.77349,1.5696,11.07825,0.11416,0.44885,0.66317,0.50894,0.76962,0.82093,6.25,3.47222
2019-04-17,0.21984,0.24748,42.85714,47.14285,0.4235,1.16463,1.33967,1.77182,7.32693,5.75708,1.41242,2.02876,1.25113,9.62238,0.10099,0.43031,0.67859,0.49352,0.71831,0.3335,5.03472,2.91666
2019-04-18,0.2172,0.22905,34.28571,27.14285,3.7586,1.5352,6.61192,1.21002,6.86533,6.41314,1.64355,3.0303,1.45586,13.44404,0.15075,0.46934,0.92535,0.57063,1.12878,0.51308,4.27083,1.5625
2019-04-19,0.22905,0.27118,25.71428,30,0.52938,0.847,0.64822,0.73465,6.39853,4.92217,1.10426,1.90035,0.97816,8.62147,0.08342,0.51569,0.44725,0.23133,0.59004,0.667,3.71527,2.11805
2019-04-20,0.13559,0.16455,11.42857,35.71428,0,0.26469,0,0.25929,3.86327,1.87563,0.69337,0.84745,0.61419,4.77707,0.05708,0.31614,0.12338,0.09253,0.3335,0.3335,0.79861,0.27777
2019-04-21,0.12242,0.15007,11.42857,8.57142,0.31762,0,0.25929,0.38893,3.94053,1.77435,1.23266,1.07858,1.0919,6.16469,0.04195,0.34395,0.29302,0,0.15392,0.20523,1.11111,0.97222
2019-04-22,0.19614,0.23037,38.57142,37.14285,0,0.79407,0.34572,1.03716,7.95085,5.20394,3.82639,1.84899,3.38944,8.48498,0.08977,0.37469,0.52436,0.18507,0.43612,0.38481,4.0625,1.52777
2019-04-23,0.19482,0.2251,31.42857,44.28571,0.31762,0.63525,0.60501,0.99394,7.77653,5.36592,3.38983,2.05444,3.00272,7.43858,0.09123,0.49275,0.26218,0.38556,0.46177,0.46177,3.54166,1.80555
2019-04-24,0.23432,0.35674,31.42857,24.28571,1.79989,0.4235,2.2904,0.56179,9.57523,5.58861,6.08628,2.43965,5.39126,11.01,0.13172,0.42835,0.64774,0.55521,0.35915,0.6157,3.64583,2.11805
2019-04-25,0.233,0.72534,30,24.28571,0.58231,1.05876,2.20397,0.82108,14.57467,5.40293,10.09244,3.26142,8.93994,9.89535,0.16831,0.43518,1.28007,0.55521,1.07747,0.6157,2.8125,1.97916
2019-04-26,0.17771,0.30672,27.14285,18.57142,1.27051,0,1.51253,0.73465,11.88034,4.8699,5.34155,2.79917,4.73157,10.14558,0.19222,0.38493,0.87908,0.20049,1.15443,0.38481,2.56944,2.32638
2019-04-27,0.11979,0.14875,7.14285,7.14285,0.31762,0,0.47536,0.3025,4.93158,1.74936,2.3626,1.79763,2.09281,5.80072,0.05903,0.2493,0.07711,0.09253,0.48742,0.12827,0.79861,0.3125
2019-04-28,0.08425,0.13164,0,0,0.31762,0,0.21607,0,4.72935,1.62276,1.9774,2.00308,1.75159,6.09645,0.0439,0.2493,0.44725,0.10795,0.41046,0.15392,0.79861,0.45138
2019-04-29,0.14875,0.37122,30,10,1.85283,0.79407,0,1.16681,10.76625,17.61276,3.41551,4.95634,3.02547,11.39672,0.10879,0.3742,0.49352,0.38556,0.3335,0.35915,3.78472,1.875
2019-04-30,0.19746,0.41598,24.28571,14.28571,0.4235,0.74113,0.34572,0.95073,11.84593,5.39416,5.59835,2.31124,4.95905,7.84804,0.09757,0.38347,0.38556,0.38556,0.56439,0.38481,3.22916,1.90972
2019-05-01,0.12769,0.43836,0,0,0.26469,0,0.43215,0.34572,7.99629,4.53522,3.82639,1.46379,3.38944,4.91355,0.05073,0.28589,0.37014,0.16964,0.25654,0,1.21527,1.00694
2019-05-02,0.18298,0.63582,7.14285,20,0,0.58231,0,1.03716,11.37329,4.69429,4.46841,1.46379,3.95814,7.2111,0.07806,0.31761,0.40098,0.24676,0.15392,0.35915,2.56944,2.29166
2019-05-03,0.16586,0.28566,11.42857,8.57142,0,0.52938,0.51858,0.64822,10.99738,4.37714,6.72829,1.38674,5.95996,6.43767,0.08342,0.29614,0.35471,0.21591,0.41046,0.20523,2.84722,1.14583
2019-05-04,0.08556,0.1369,0,0,0,0,0,0,5.40033,1.63022,2.56805,0.95017,2.27479,3.98089,0.04488,0.26296,0.23133,0,0,0,0.48611,0.625
2019-05-05,0.06582,0.15138,7.14285,0,0,0,0,0.25929,4.58392,1.42669,2.00308,0.84745,1.77434,4.27661,0.04878,0.33907,0.1388,0.07711,0.17957,0,0.34722,0.20833
2019-05-06,0.13559,0.15796,7.14285,8.57142,0.74113,0,0.47536,0,6.79748,2.90759,2.97894,1.82331,2.63876,6.55141,0.18929,0.28833,0.67859,0.24676,1.07747,0.38481,1.00694,0.45138
2019-05-07,0.18034,0.36991,21.42857,27.14285,1.05876,1.48226,1.55574,0.73465,13.66833,6.01029,5.1361,2.13148,4.54959,16.69699,0.15807,0.38103,1.07958,0.33929,1.05182,0.17957,4.02777,1.80555
2019-05-08,0.22905,0.35806,20,8.57142,0.89994,1.27051,1.25324,0.73465,11.36647,5.06468,4.23728,2.49101,3.75341,8.84895,0.17563,0.35078,1.095,0.2776,0.9492,0.59004,3.15972,1.14583
2019-05-09,0.81749,0.44889,32.85714,31.42857,9.63472,0.37056,14.04494,0.69144,15.70466,9.15518,8.75706,7.44735,7.75705,28.3212,0.45324,0.43665,3.16162,1.15669,2.84761,1.35967,3.33333,2.22222
2019-05-10,0.42388,0.27513,11.42857,0,1.90577,0.79407,3.28435,0.56179,15.3729,6.72185,6.08628,3.54391,5.39126,9.80436,0.52056,0.41128,2.22085,1.21838,2.12929,1.66752,3.22916,1.66666
2019-05-11,0.1527,0.20141,0,18.57142,0.47644,0.26469,0.38893,0.25929,5.91874,1.86103,2.54237,3.23574,2.25204,6.41492,0.11221,0.26833,0.44725,0.15422,0.56439,0.15392,0.83333,0.59027
2019-05-12,0.129,0.35543,0,0,0.37056,0,0.25929,0,5.71294,1.69612,2.08012,3.1587,1.84258,8.00727,0.12489,0.28638,0.84824,0.18507,0.71831,1.10312,0.45138,0.34722
2019-05-13,0.29619,0.25538,17.14285,21.42857,3.97035,1.27051,4.75367,0.73465,17.37806,6.93999,8.24345,7.39599,7.30209,23.88535,0.38688,0.44348,3.88648,1.20296,3.66854,2.23191,3.05555,2.5
2019-05-14,0.26196,0.33568,22.85714,25.71428,2.85865,1.42932,2.50648,0.73465,18.36912,7.75023,8.32049,5.72675,7.37033,18.56232,0.43714,0.54935,3.91733,1.31091,3.95074,2.43714,3.40277,2.43055
2019-05-15,0.233,0.21852,24.28571,12.85714,0.63525,1.11169,0.60501,1.03716,16.19645,5.73631,6.80534,2.85053,6.0282,11.32848,0.16344,0.43665,1.46514,1.17211,1.77013,2.97588,3.85416,1.66666
2019-05-16,0.23037,0.26459,14.28571,17.14285,2.22339,0.79407,2.24719,0.34572,15.23007,6.03366,6.29173,3.44119,5.57324,13.58052,0.23369,0.43275,1.61937,0.87908,1.66752,1.66752,3.33333,1.70138
2019-05-17,0.18298,0.22115,8.57142,15.71428,0.79407,0.63525,2.24719,0.95073,15.29499,5.32989,7.72984,2.77349,6.84713,12.37488,0.19271,0.40738,1.91239,0.72486,1.79579,1.00051,3.47222,2.5
2019-05-18,0.12242,0.11452,10,0,0.31762,0,0.82108,0.69144,7.27045,1.79026,3.10734,2.00308,2.7525,8.8262,0.14148,0.28443,1.03331,0.21591,0.76962,0.3335,0.90277,0.52083
2019-05-19,0.13295,0.14348,0,0,0.4235,0,0.34572,0.21607,7.07698,1.66333,3.56959,3.08166,3.16196,9.4404,0.17905,0.29663,1.24922,0.30845,0.76962,0.25654,1.04166,0.69444
2019-05-20,0.17376,0.2567,22.85714,44.28571,1.69401,0.68819,2.46326,0.51858,16.05102,5.54998,5.62403,5.34155,4.9818,17.42493,0.23613,0.43665,1.60394,0.95619,2.05233,2.10364,3.29861,1.70138
2019-05-21,0.19219,0.22905,30,24.28571,1.11169,0.79407,1.21002,0.82108,14.57953,5.50258,4.98202,3.87776,4.4131,13.83075,0.1688,0.41957,1.78901,0.81739,1.35967,1.82144,3.09027,2.46527
2019-05-22,0.21325,0.41993,34.28571,37.14285,0.4235,0.37056,0.77787,0.3025,13.49531,5.1283,4.36569,2.51669,3.86715,10.00909,0.14246,0.42006,1.12584,0.70943,0.76962,1.02616,2.84722,1.63194
2019-05-23,0.2251,0.55157,30,28.57142,1.58814,1.05876,2.37683,0.64822,12.427,5.30944,3.2871,3.9548,2.91173,12.42038,0.18637,0.37371,1.07958,0.92535,1.92406,1.46228,2.60416,1.59722
2019-05-24,0.23432,1.06892,14.28571,30,1.74695,0,1.90146,0.73465,12.79284,5.15816,4.05752,3.69799,3.59417,13.14831,0.20198,0.36786,1.75817,0.66317,2.30887,2.59107,2.5,1.84027
2019-05-25,0.10004,0.22905,0,0,0.4235,0,0.51858,0.25929,5.51102,1.64905,1.95172,1.90035,1.72884,6.82438,0.1083,0.25808,0.57063,0.2776,1.02616,0.69266,0.79861,0.76388
2019-05-26,0.09478,0.17376,0,8.57142,0.4235,0,0.3025,0.25929,5.38345,1.55134,1.84899,2.33692,1.63785,7.46132,0.10587,0.3703,0.60148,0.30845,0.9492,0.51308,0.90277,0.55555
2019-05-27,0.25011,0.4739,17.14285,28.57142,1.42932,0.26469,1.77182,1.08038,13.24503,5.35196,4.64817,3.80071,4.11737,16.10555,0.16197,0.42396,1.51141,0.8945,1.20574,1.41097,3.09027,1.97916
2019-05-28,0.26064,0.4015,30,24.28571,1.69401,1.05876,0.95073,0.99394,12.40103,5.51719,3.26142,1.95172,2.88898,11.0555,0.15221,0.42348,1.00246,1.00246,0.97485,2.20625,3.61111,2.46527
2019-05-29,0.28039,0.4739,32.85714,17.14285,2.06458,0.37056,3.75972,0.82108,12.98988,6.30958,3.72367,4.82794,3.29845,15.65059,0.26345,0.49666,2.02035,1.26465,1.8984,2.41149,3.125,1.875
2019-05-30,0.23827,0.32778,21.42857,0,0.47644,0.26469,0.69144,0.60501,12.16633,5.16044,2.92758,3.54391,2.59326,12.01091,0.1688,0.4064,0.92535,1.00246,1.79579,1.87275,3.40277,1.94444
2019-05-31,0.22905,0.36464,0,20,0,0,0.60501,0.90751,10.64907,4.46576,2.64509,1.82331,2.34303,7.82529,0.16051,0.36737,1.00246,0.94077,1.10312,1.38532,2.36111,1.49305
2019-06-01,0.14217,0.40808,0,8.57142,0,0,0.3025,0,5.8048,1.63185,1.1813,1.4381,1.0464,6.11919,0.10733,0.28101,0.52436,0.23133,0.53873,0.3335,0.72916,0.34722
2019-06-02,0.10531,0.14085,7.14285,0,0,0,0.51858,0,5.09844,1.51596,1.28402,1.92604,1.13739,7.14285,0.10587,0.31078,0.53979,0.10795,0.59004,0.38481,0.86805,0.59027
2019-06-03,0.17903,0.27118,21.42857,32.85714,0,0.26469,0.64822,1.4261,14.36886,4.73908,4.28864,2.79917,3.7989,10.46405,0.20734,0.45421,1.06415,1.11042,1.05182,0.84658,3.09027,1.52777
2019-06-04,0.17771,0.44363,11.42857,25.71428,0,0,0.64822,0.38893,12.1475,4.66702,3.1587,2.2342,2.79799,8.2575,0.1127,0.37761,0.64774,0.58605,0.38481,0.6157,3.57638,1.70138
2019-06-05,0.14348,0.24748,10,37.14285,0.47644,0.37056,0.34572,0.77787,12.38837,4.35896,3.82639,1.82331,3.38944,7.34758,0.10538,0.36444,0.52436,0.55521,0.46177,0.74397,3.78472,1.52777
2019-06-06,0.10268,0.15928,8.57142,7.14285,0,0,0.21607,0.38893,6.5894,2.07982,1.9774,1.48947,1.75159,4.86806,0.06635,0.28394,0.23133,0.20049,0.15392,0.43612,1.21527,0.52083
2019-06-07,0.16191,0.22379,18.57142,24.28571,0.26469,0,0.25929,0.43215,10.88312,4.109,5.11042,2.18284,4.52684,6.34667,0.08586,0.31419,0.33929,0.49352,0.35915,0.89789,3.125,1.31944
2019-06-08,0.10004,0.15138,8.57142,7.14285,0,0,0.25929,0.56179,5.09227,1.53089,1.1813,1.72059,1.0464,4.77707,0.06293,0.30834,0.30845,0.20049,0.20523,0.23088,0.65972,0.90277
2019-06-09,0.10004,0.18298,7.14285,10,0,0,0.21607,0.34572,5.18251,1.44974,1.41242,1.82331,1.25113,5.52775,0.06781,0.33371,0.18507,0.33929,0.15392,0.20523,1.25,0.3125
2019-06-10,0.21457,0.28829,34.28571,31.42857,0.26469,0.58231,0,0.8643,11.45509,4.64787,3.10734,3.0303,2.7525,10.94176,0.11416,0.47031,0.70943,0.95619,0.3335,0.79527,3.68055,2.01388
2019-06-11,0.20536,0.28697,31.42857,34.28571,0.31762,0.847,0.38893,0.82108,11.024,4.55535,2.82485,3.08166,2.50227,8.7807,0.10245,0.48641,0.6169,0.67859,0.64135,0.76962,3.47222,1.84027
2019-06-12,0.24616,0.28961,27.14285,34.28571,0.52938,1.00582,0.73465,1.25324,10.33159,4.59982,2.38828,2.3626,2.11555,7.52957,0.09318,0.51422,0.58605,0.37014,0.92355,0.64135,2.77777,1.80555
2019-06-13,0.26328,0.32647,45.71428,38.57142,0.52938,1.11169,1.16681,1.59896,10.06703,4.53587,2.25988,2.46533,2.00181,7.37033,0.09172,0.4347,0.52436,0.49352,0.667,0.82093,3.4375,1.25
2019-06-14,0.21852,0.34621,20,31.42857,0,1.00582,1.16681,1.08038,8.79875,4.21775,1.9774,2.61941,1.75159,5.36851,0.07562,0.38737,0.4164,0.2776,0.41046,0.74397,3.26388,1.31944
2019-06-15,0.23958,0.21589,8.57142,11.42857,0,0,0,0.3025,4.91243,1.53511,0.82177,1.59219,0.72793,4.57233,0.04342,0.27858,0.16964,0.10795,0.12827,0.23088,1.28472,0.79861
2019-06-16,0.24353,0.19219,21.42857,22.85714,0,0,0,0.3025,4.57223,1.40267,0.97586,2.67077,0.86442,5.30027,0.04439,0.28492,0,0.1388,0,0,0.9375,0.55555
2019-06-17,0.24485,0.35279,34.28571,25.71428,0.26469,0.74113,0.3025,1.25324,10.45332,4.23982,2.15716,3.54391,1.91082,7.09736,0.09172,0.42787,0.29302,0.29302,1.2314,0.6157,2.5,1.875
2019-06-18,0.20667,0.28566,45.71428,31.42857,0,0,0.25929,0.90751,9.48856,4.40116,1.90035,2.49101,1.68334,7.14285,0.07269,0.55813,0.29302,0.30845,1.77013,1.33401,2.56944,1.70138
2019-06-19,0.19087,0.54631,28.57142,15.71428,0,0.89994,0.51858,1.08038,11.76186,4.53198,5.16178,3.36414,4.57233,8.43949,0.07513,0.4747,0.15422,0.47809,0.79527,1.12878,2.36111,1.42361
2019-06-20,0.16455,0.48049,42.85714,27.14285,0.26469,1.00582,0.56179,0.56179,15.29207,4.43037,8.62865,2.59373,7.64331,8.98544,0.08098,0.47178,0.37014,0.35471,0.667,1.07747,3.05555,1.90972
2019-06-21,0.1606,0.22115,12.85714,8.57142,0,0.31762,0.99394,0.77787,14.64251,4.35311,5.62403,2.49101,4.9818,6.86988,0.08293,0.46739,0.37014,0.2776,0.51308,1.02616,2.63888,1.73611
2019-06-22,0.09346,0.11979,8.57142,0,0,0,0,0.38893,5.6584,1.54063,1.33538,1.33538,1.18289,4.14012,0.03463,0.29907,0.07711,0.07711,0.17957,0,0.69444,0.34722
2019-06-23,0.09083,0.10136,7.14285,0,0,0,0,0,5.65613,1.43026,1.23266,1.66923,1.0919,4.70882,0.04098,0.31468,0.10795,0.1388,0,0,0.79861,0.65972
2019-06-24,0.17113,0.20536,7.14285,8.57142,0,0.89994,0.25929,0.77787,13.67905,4.4268,6.62557,3.0303,5.86897,8.75796,0.0683,0.43518,0.09253,0.21591,0.667,0.89789,3.33333,1.52777
2019-06-25,0.13953,0.20667,14.28571,10,0,0.4235,1.08038,0.77787,13.24179,4.47355,4.59681,2.59373,4.07188,8.32575,0.08001,0.38542,0.20049,0.38556,1.20574,1.38532,2.88194,1.875
2019-06-26,0.13559,0.17639,24.28571,8.57142,0.26469,0.52938,0.38893,0.82108,11.88196,4.42193,2.82485,2.00308,2.50227,7.6888,0.07513,0.38786,0.29302,0.29302,0.64135,0.92355,2.98611,2.01388
2019-06-27,0.18429,0.15928,7.14285,20,1.00582,1.16463,1.25324,0.43215,11.08048,4.56184,2.15716,2.08012,1.91082,8.55323,0.07562,0.39371,0.40098,0.58605,2.20625,3.79681,3.05555,1.63194
2019-06-28,0.1448,0.14348,8.57142,0,1.00582,0.52938,0.8643,0.99394,9.90147,4.16613,3.2871,1.64355,2.91173,7.52957,0.13075,0.40542,0.30845,0.58605,4.72036,4.66906,3.29861,1.77083
2019-06-29,0.09346,0.08161,0,0,0.31762,0,0,0.38893,5.47142,1.59874,2.1058,2.18284,1.86533,6.55141,0.05561,0.28736,0.20049,0.37014,1.48794,1.38532,0.65972,0.20833
2019-06-30,0.10926,0.09083,0,0,0,0,0,0.51858,5.32502,1.72501,2.69645,5.9322,2.38853,9.41765,0.04537,0.32102,0.1388,0.21591,0.87224,1.53925,1.07638,0.45138
2019-07-01,0.13822,0.14085,0,10,0,0.52938,0.21607,0.82108,12.48088,5.31301,3.69799,3.59527,3.2757,13.51228,0.07367,0.35127,0.32387,0.4164,1.00051,2.53976,3.75,1.97916
2019-07-02,0.11716,0.17508,12.85714,8.57142,0.31762,0.58231,0.21607,0.77787,11.0899,4.5349,4.95634,2.67077,4.39035,9.21292,0.09025,0.36493,0.26218,0.38556,0.82093,1.71883,2.77777,0.90277
2019-07-03,0.1369,0.18561,7.14285,22.85714,1.42932,0.74113,2.24719,0.25929,11.4658,4.55795,3.82639,3.21006,3.38944,10.07734,0.13367,0.37078,0.81739,0.33929,1.53925,1.25705,2.11805,1.63194
2019-07-04,0.17771,0.19614,34.28571,27.14285,1.37638,1.21757,0.95073,0.64822,10.30303,5.01468,2.46533,2.25988,2.1838,9.25841,0.1205,0.38249,0.60148,0.43183,2.10364,2.48845,2.46527,1.5625
2019-07-05,0.13822,0.18429,24.28571,0,0,0.52938,0.47536,0.43215,9.75572,4.28462,2.05444,1.84899,1.81983,6.43767,0.07903,0.41323,0.30845,0.37014,1.20574,1.5649,2.53472,1.21527
2019-07-06,0.07898,0.09083,0,0,0,0,0,0.51858,4.91405,1.49875,0.92449,1.15562,0.81892,5.11828,0.04537,0.23418,0.21591,0,0.25654,0.3335,0.65972,0.69444
2019-07-07,0.09741,0.08819,0,0,0,0.31762,0,0.38893,4.9621,1.32184,1.36106,1.64355,1.20564,4.95905,0.10879,0.28687,0.35471,0.07711,0.79527,0.56439,0.625,0.48611
2019-07-08,0.26064,0.2093,35.71428,20,12.22869,0,18.88504,0.8643,12.53607,10.4767,4.67385,7.1135,4.14012,20.42766,0.32541,0.49227,2.3288,1.18753,6.20831,4.9256,3.09027,1.31944
2019-07-09,0.22379,0.20667,15.71428,12.85714,3.17628,0.79407,4.45116,0.99394,11.5343,6.73353,3.67231,6.65125,3.25295,17.47042,0.26491,0.50593,1.63479,0.80197,5.20779,4.33555,3.02083,1.04166
2019-07-10,0.19482,0.19877,8.57142,11.42857,0.52938,0.58231,0.95073,1.16681,11.44763,5.18154,3.26142,3.21006,2.88898,9.9636,0.15904,0.42835,0.95619,0.81739,2.66803,3.74551,2.60416,1.73611
2019-07-11,0.16586,0.20141,11.42857,10,0.52938,1.27051,0.90751,0.34572,11.88424,4.88484,4.16024,2.64509,3.68516,7.46132,0.10196,0.37713,0.78655,0.66317,1.5649,2.7963,2.63888,1.73611
2019-07-12,0.19087,0.22642,24.28571,7.14285,0,0.4235,0.21607,0.51858,10.03522,4.15607,2.64509,2.00308,2.34303,6.32393,0.07123,0.48202,0.2776,0.29302,1.18009,1.82144,2.46527,1.21527
2019-07-13,0.10399,0.1369,0,0,0.31762,0,0.43215,0.38893,5.07247,1.52959,1.64355,1.33538,1.45586,4.43585,0.03854,0.43421,0.07711,0.07711,0.41046,0.35915,0.3125,0.17361
2019-07-14,0.07635,0.08819,0,0,0,0,0,0.21607,5.1059,1.43448,1.64355,1.72059,1.45586,5.57324,0.0439,0.4508,0.23133,0.10795,0.667,0.20523,0.52083,0.48611
2019-07-15,0.11979,0.19614,8.57142,10,0,0.89994,0.73465,0.3025,11.69596,4.70597,3.00462,3.41551,2.66151,8.16651,0.08245,0.5635,0.52436,0.66317,1.77013,1.25705,2.60416,1.63194
2019-07-16,0.18824,0.18166,14.28571,18.57142,0.37056,0.68819,0.60501,0.69144,10.58414,4.76018,3.33846,2.18284,2.95723,7.18835,0.09562,0.59619,0.37014,0.46267,0.89789,1.12878,2.70833,2.08333
2019-07-17,0.16455,0.17639,10,28.57142,1.00582,0.74113,1.25324,0.43215,10.67374,5.12083,3.0303,3.23574,2.68425,7.66606,0.12099,0.58594,0.60148,0.44725,2.15495,1.97537,2.29166,1.90972
2019-07-18,0.16455,0.24485,0,10,0.4235,0.26469,1.4261,1.03716,11.37231,4.82251,3.23574,3.10734,2.86624,7.02911,0.11611,0.54837,0.72486,0.40098,1.61621,1.12878,2.8125,1.18055
2019-07-19,0.10531,0.17245,11.42857,7.14285,0.37056,0.74113,0.43215,0.95073,10.00762,4.33883,2.64509,3.21006,2.34303,6.18744,0.07708,0.77621,0.38556,0.43183,0.84658,1.02616,3.22916,1.11111
2019-07-20,0.05397,0.09083,0,0,0,0.31762,0,0,4.89263,1.53608,1.20698,1.56651,1.06915,4.04913,0.04293,0.4669,0.09253,0.16964,0.30785,0.3335,0.72916,0.79861
2019-07-21,0.07503,0.14348,0,0,0,0,0,0.21607,4.93515,1.47019,1.12994,1.82331,1.0009,5.30027,0.03805,0.41274,0.07711,0.10795,0.20523,0.38481,0.38194,0.34722
2019-07-22,0.16323,0.25275,8.57142,20,0,0.4235,0.47536,0.25929,10.42313,4.37356,4.10888,2.69645,3.63967,8.12101,0.07171,0.65863,0.43183,0.4164,0.82093,0.6157,3.4375,1.28472
2019-07-23,0.18034,0.19087,15.71428,22.85714,0,1.00582,0.21607,0.60501,9.77877,4.47095,2.74781,2.3626,2.43403,9.28116,0.09367,0.60643,0.6169,0.84824,1.2827,1.2827,3.19444,1.38888
2019-07-24,0.18956,0.3857,11.42857,15.71428,1.05876,0.63525,2.37683,0.25929,9.56387,4.69266,2.41397,3.41551,2.1383,9.57688,0.14197,0.52788,0.78655,0.78655,1.92406,1.5649,3.54166,1.42361
2019-07-25,0.19746,0.34621,11.42857,21.42857,1.48226,0,3.28435,0.60501,9.42656,5.3643,2.31124,4.03184,2.04731,11.5787,0.17173,0.55813,0.97162,0.77112,3.56593,2.00102,2.91666,2.08333
2019-07-26,0.17245,0.17771,0,0,1.05876,0.52938,1.7286,0.51858,9.63496,4.88841,2.95326,3.92912,2.61601,12.12465,0.18051,0.50446,1.24922,0.64774,5.13083,2.64238,2.04861,1.45833
2019-07-27,0.08688,0.10268,0,0,0,0.31762,0.56179,0.56179,4.73941,1.51174,1.36106,2.54237,1.20564,6.34667,0.09611,0.36835,0.32387,0.16964,1.66752,0.76962,0.69444,0.65972
2019-07-28,0.07635,0.08556,0,0,0.26469,0.26469,0.21607,0.21607,4.9147,1.36566,1.66923,2.82485,1.47861,8.07552,0.07659,0.38396,0.35471,0.10795,1.53925,0.667,0.48611,0
2019-07-29,0.27249,0.19746,27.14285,15.71428,10.69348,0.79407,12.31633,0.25929,11.03374,14.91129,3.69799,11.09399,3.2757,34.57688,0.49032,0.65083,2.49845,1.49599,12.28835,9.38943,1.80555,1.5625
2019-07-30,0.23695,0.44889,18.57142,10,3.81154,0.37056,3.15471,0.56179,9.88394,6.79618,3.23574,5.34155,2.86624,16.5605,0.21125,0.58496,1.24922,0.80197,5.64391,4.51513,2.15277,1.73611
2019-07-31,0.19351,0.22247,22.85714,12.85714,2.69984,0.26469,2.72255,0.25929,9.72034,6.6092,2.9019,4.23728,2.57051,13.8535,0.27174,0.62546,1.77359,1.32634,5.66957,4.9256,2.53472,1.84027
2019-08-01,0.20272,0.19351,8.57142,8.57142,1.37638,0.74113,1.68539,0.38893,11.44341,6.15928,5.88084,5.18746,5.20928,14.28571,0.22442,0.55374,1.74275,1.35718,4.20728,2.56541,1.94444,1.49305
2019-08-02,0.43968,0.18166,12.85714,11.42857,4.02329,0.68819,5.66119,0.73465,22.55701,13.81052,10.96558,6.72829,9.71337,27.38853,1.18896,0.63814,9.71622,4.16409,19.62544,8.23499,4.02777,2.22222
2019-08-03,0.15138,0.0803,0,0,0.847,0,1.29645,0.21607,8.94548,2.60505,6.77966,5.36723,6.00545,13.21656,0.35273,0.44885,2.77606,0.97162,6.18265,2.20625,0.97222,0.48611
2019-08-04,0.09741,0.06713,0,0,1.00582,0,0.90751,0.25929,7.85476,1.9714,4.64817,5.49563,4.11737,11.91992,0.47958,0.49178,2.08204,0.86366,6.90097,1.8984,0.72916,0.3125
2019-08-05,1.10973,0.3449,40,12.85714,21.33403,1.64107,28.04667,1.33967,44.65955,29.60607,24.03697,26.73343,21.29208,72.97543,4.12405,1.14798,28.1462,8.2665,100,27.44997,5,3.88888
2019-08-06,1.34405,0.41861,18.57142,11.42857,38.69772,1.32345,26.92307,1.68539,39.57475,43.72465,20.4417,24.57627,18.10737,42.62966,3.55128,1.34801,26.98951,8.55953,67.36788,25.65418,5,5.65972
